id,total,to_distribute,n_elements,std_div_mod,len_votes,mean_dev
2965, 35.0, 35, 612.0, 16.9957, 4, 0.0016
2966, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
2967, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
2968, 35.0, 35, 611.0, 16.9846, 4, 0.0023
2969, 35.0, 35, 613.0, 17.0943, 4, 0.0018
2970, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
2971, 33.0, 35, 603.0, 16.6666722, 4, 0.0019
2972, 35.0, 35, 610.0, 16.9936, 4, 0.0012
2973, 35.0, 35, 613.0, 16.9893, 4, 0.002
2974, 35.0, 35, 610.0, 16.9936, 4, 0.002
2975, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
2976, 35.0, 35, 612.0, 17.1007, 4, 0.0025
2977, 34.0, 35, 619.0, 17.1111163, 4, 0.0012
2978, 35.0, 35, 608.0, 16.7624, 4, 0.0025
2979, 35.0, 35, 610.0, 16.8718, 4, 0.0016
2980, 35.0, 35, 608.0, 16.7624, 4, 0.0025
2981, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
2982, 35.0, 35, 612.0, 16.9957, 4, 0.0025
2983, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
2984, 35.0, 35, 610.0, 16.7674, 4, 0.0033
2985, 35.0, 35, 614.0, 16.9829, 4, 0.0024
2986, 35.0, 35, 612.0, 16.9957, 4, 0.0025
2987, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
2988, 35.0, 35, 612.0, 16.9957, 4, 0.0025
2989, 35.0, 35, 613.0, 16.9893, 4, 0.002
2990, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
2991, 35.0, 35, 612.0, 16.9957, 4, 0.0025
2992, 35.0, 35, 615.0, 17.0962, 4, 0.0006
2993, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
2994, 35.0, 35, 610.0, 16.7674, 4, 0.0033
2995, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
2996, 35.0, 35, 612.0, 16.9957, 4, 0.0025
2997, 35.0, 35, 613.0, 16.9893, 4, 0.002
2998, 35.0, 35, 612.0, 16.7682, 4, 0.0041
2999, 34.0, 35, 614.0, 17.0000042, 4, 0.0008
3000, 34.0, 35, 616.0, 17.0000053, 4, 0.0016
3001, 35.0, 35, 613.0, 16.8843, 4, 0.0029
3002, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3003, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3004, 35.0, 35, 611.0, 16.8796, 4, 0.002
3005, 33.0, 35, 613.0, 17.0000052, 4, 0.0006
3006, 34.0, 35, 615.0, 17.0000043, 4, 0.0012
3007, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
3008, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
3009, 35.0, 35, 610.0, 16.8718, 4, 0.0016
3010, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
3011, 35.0, 35, 612.0, 16.8732, 4, 0.0033
3012, 35.0, 35, 608.0, 16.8842, 4, 0.0008
3013, 35.0, 35, 609.0, 16.7736, 4, 0.0031
3014, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
3015, 33.0, 35, 606.0, 16.6666712, 4, 0.0037
3016, 35.0, 35, 607.0, 16.8758, 4, 0.0014
3017, 35.0, 35, 608.0, 16.8842, 4, 0.0008
3018, 35.0, 35, 612.0, 16.9957, 4, 0.0016
3019, 35.0, 35, 616.0, 17.1072, 4, 0.0008
3020, 35.0, 35, 609.0, 16.9998, 4, 0.0018
3021, 35.0, 35, 608.0, 16.8842, 4, 0.0016
3022, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3023, 35.0, 35, 611.0, 16.8796, 4, 0.002
3024, 35.0, 35, 606.0, 16.7607, 4, 0.0021
3025, 35.0, 35, 606.0, 16.7607, 4, 0.0017
3026, 34.0, 35, 618.0, 17.0000053, 4, 0.0024
3027, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
3028, 35.0, 35, 615.0, 17.0962, 4, 0.0022
3029, 35.0, 35, 611.0, 16.9846, 4, 0.0014
3030, 35.0, 35, 611.0, 16.9846, 4, 0.0014
3031, 35.0, 35, 612.0, 16.8732, 4, 0.0025
3032, 35.0, 35, 613.0, 16.8843, 4, 0.0029
3033, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3034, 34.0, 35, 616.0, 17.0000053, 4, 0.0016
3035, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
3036, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3037, 34.0, 35, 616.0, 17.0000053, 4, 0.0016
3038, 35.0, 35, 612.0, 16.7682, 4, 0.0041
3039, 35.0, 35, 616.0, 16.984, 4, 0.0024
3040, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3041, 35.0, 35, 618.0, 17.2146, 4, 0.002
3042, 35.0, 35, 606.0, 16.7607, 4, 0.0017
3043, 35.0, 35, 609.0, 16.9998, 4, 0.0018
3044, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3045, 35.0, 35, 606.0, 16.7607, 4, 0.0017
3046, 34.0, 35, 607.0, 16.6666722, 4, 0.0035
3047, 35.0, 35, 612.0, 16.9957, 4, 0.0025
3048, 35.0, 35, 613.0, 16.9893, 4, 0.0022
3049, 35.0, 35, 613.0, 16.9893, 4, 0.002
3050, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3051, 35.0, 35, 611.0, 16.8796, 4, 0.002
3052, 33.0, 35, 603.0, 16.6666722, 4, 0.0019
3053, 35.0, 35, 616.0, 17.1072, 4, 0.0016
3054, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3055, 34.0, 35, 616.0, 17.0000053, 4, 0.0016
3056, 35.0, 35, 615.0, 17.0962, 4, 0.0014
3057, 35.0, 35, 618.0, 17.1084, 4, 0.0016
3058, 35.0, 35, 611.0, 16.9846, 4, 0.0014
3059, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3060, 35.0, 35, 606.0, 16.7607, 4, 0.0021
3061, 35.0, 35, 612.0, 16.8732, 4, 0.0025
3062, 35.0, 35, 607.0, 16.772, 4, 0.0021
3063, 34.0, 35, 610.0, 16.6666722, 4, 0.0041
3064, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
3065, 35.0, 35, 607.0, 16.772, 4, 0.0021
3066, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
3067, 35.0, 35, 604.0, 16.7727, 4, 0.0008
3068, 34.0, 35, 615.0, 17.0000043, 4, 0.0012
3069, 33.0, 35, 617.0, 17.1111163, 4, 0.0006
3070, 35.0, 35, 606.0, 16.7607, 4, 0.0021
3071, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
3072, 35.0, 35, 614.0, 16.9829, 4, 0.0016
3073, 34.0, 35, 614.0, 17.0000042, 4, 0.0008
3074, 35.0, 35, 605.0, 16.7667, 4, 0.0012
3075, 35.0, 35, 615.0, 17.0962, 4, 0.0014
3076, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
3077, 35.0, 35, 614.0, 16.8779, 4, 0.0033
3078, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
3079, 35.0, 35, 607.0, 16.772, 4, 0.0021
3080, 33.0, 35, 608.0, 16.7777822, 4, 0.0025
3081, 35.0, 35, 611.0, 16.8796, 4, 0.0029
3082, 35.0, 35, 609.0, 16.878, 4, 0.0012
3083, 35.0, 35, 610.0, 16.9936, 4, 0.0012
3084, 35.0, 35, 613.0, 17.0943, 4, 0.0018
3085, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3086, 35.0, 35, 613.0, 16.9893, 4, 0.0012
3087, 35.0, 35, 605.0, 16.7667, 4, 0.0014
3088, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
3089, 35.0, 35, 613.0, 17.0943, 4, 0.0018
3090, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
3091, 35.0, 35, 615.0, 17.0962, 4, 0.0022
3092, 35.0, 35, 610.0, 16.8718, 4, 0.0025
3093, 35.0, 35, 614.0, 17.1054, 4, 0.0029
3094, 34.0, 35, 616.0, 17.0000053, 4, 0.0016
3095, 33.0, 35, 615.0, 17.0000043, 4, 0.0018
3096, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
3097, 35.0, 35, 603.0, 16.7642, 4, 0.0006
3098, 35.0, 35, 612.0, 17.1007, 4, 0.0025
3099, 35.0, 35, 611.0, 16.7746, 4, 0.0037
3100, 35.0, 35, 614.0, 17.1054, 4, 0.002
3101, 34.0, 35, 613.0, 16.7777832, 4, 0.0037
3102, 35.0, 35, 611.0, 16.9846, 4, 0.0023
3103, 34.0, 35, 615.0, 17.0000043, 4, 0.0012
3104, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3105, 35.0, 35, 612.0, 16.9957, 4, 0.0016
3106, 35.0, 35, 615.0, 16.9906, 4, 0.0028
3107, 33.0, 35, 617.0, 17.1111163, 4, 0.0006
3108, 35.0, 35, 607.0, 16.8758, 4, 0.0014
3109, 35.0, 35, 613.0, 16.9893, 4, 0.0029
3110, 35.0, 35, 610.0, 16.9936, 4, 0.002
3111, 35.0, 35, 613.0, 16.8843, 4, 0.0037
3112, 35.0, 35, 611.0, 16.9846, 4, 0.0023
3113, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
3114, 35.0, 35, 609.0, 16.878, 4, 0.0021
3115, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3116, 33.0, 35, 617.0, 17.1111163, 4, 0.0006
3117, 35.0, 35, 612.0, 16.9957, 4, 0.0016
3118, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
3119, 35.0, 35, 613.0, 17.0943, 4, 0.0018
3120, 35.0, 35, 611.0, 16.8796, 4, 0.0029
3121, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3122, 35.0, 35, 605.0, 16.7667, 4, 0.0014
3123, 34.0, 35, 613.0, 16.7777832, 4, 0.0037
3124, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
3125, 35.0, 35, 613.0, 16.9893, 4, 0.002
3126, 35.0, 35, 613.0, 16.9893, 4, 0.002
3127, 34.0, 35, 616.0, 17.0000053, 4, 0.0016
3128, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3129, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
3130, 35.0, 35, 605.0, 16.7667, 4, 0.0014
3131, 35.0, 35, 611.0, 16.8796, 4, 0.0029
3132, 34.0, 35, 611.0, 16.6666712, 4, 0.0045
3133, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
3134, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3135, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
3136, 34.0, 35, 613.0, 16.7777832, 4, 0.0037
3137, 35.0, 35, 609.0, 16.878, 4, 0.0021
3138, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3139, 33.0, 35, 608.0, 16.7777822, 4, 0.0025
3140, 35.0, 35, 613.0, 16.8843, 4, 0.0029
3141, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
3142, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
3143, 35.0, 35, 613.0, 16.9893, 4, 0.002
3144, 35.0, 35, 607.0, 16.772, 4, 0.0021
3145, 35.0, 35, 614.0, 16.9829, 4, 0.002
3146, 35.0, 35, 611.0, 16.8796, 4, 0.002
3147, 35.0, 35, 616.0, 17.2128, 4, 0.0024
3148, 35.0, 35, 615.0, 17.0962, 4, 0.0022
3149, 35.0, 35, 610.0, 16.8718, 4, 0.0016
3150, 35.0, 35, 612.0, 16.8732, 4, 0.0025
3151, 35.0, 35, 611.0, 16.9846, 4, 0.0014
3152, 35.0, 35, 612.0, 16.8732, 4, 0.0033
3153, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
3154, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3155, 34.0, 35, 610.0, 16.7777822, 4, 0.0029
3156, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
3157, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3158, 35.0, 35, 608.0, 16.8842, 4, 0.0016
3159, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3160, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
3161, 33.0, 35, 608.0, 16.7777822, 4, 0.0025
3162, 35.0, 35, 611.0, 16.9846, 4, 0.0023
3163, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
3164, 35.0, 35, 611.0, 16.9846, 4, 0.0014
3165, 35.0, 35, 613.0, 16.9893, 4, 0.002
3166, 35.0, 35, 611.0, 16.7746, 4, 0.0037
3167, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
3168, 34.0, 35, 602.0, 16.6666711, 4, 0.0008
3169, 35.0, 35, 616.0, 17.1072, 4, 0.0016
3170, 35.0, 35, 610.0, 16.9936, 4, 0.002
3171, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3172, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
3173, 35.0, 35, 611.0, 16.9846, 4, 0.0023
3174, 35.0, 35, 613.0, 16.9893, 4, 0.0029
3175, 35.0, 35, 613.0, 16.9893, 4, 0.0022
3176, 34.0, 35, 611.0, 16.8888932, 4, 0.0012
3177, 35.0, 35, 617.0, 17.1006, 4, 0.0014
3178, 34.0, 35, 610.0, 16.6666722, 4, 0.0041
3179, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3180, 35.0, 35, 613.0, 16.9893, 4, 0.0029
3181, 35.0, 35, 612.0, 16.9957, 4, 0.0025
3182, 35.0, 35, 613.0, 16.9893, 4, 0.0012
3183, 35.0, 35, 611.0, 16.7746, 4, 0.0037
3184, 35.0, 35, 607.0, 16.772, 4, 0.0021
3185, 35.0, 35, 606.0, 16.7607, 4, 0.0017
3186, 35.0, 35, 613.0, 16.9893, 4, 0.002
3187, 33.0, 35, 608.0, 16.7777822, 4, 0.0025
3188, 35.0, 35, 612.0, 16.9957, 4, 0.0008
3189, 35.0, 35, 607.0, 16.772, 4, 0.0021
3190, 35.0, 35, 612.0, 16.9957, 4, 0.0025
3191, 35.0, 35, 607.0, 16.772, 4, 0.0021
3192, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3193, 35.0, 35, 614.0, 16.9829, 4, 0.0024
3194, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3195, 35.0, 35, 615.0, 17.0962, 4, 0.0022
3196, 33.0, 35, 605.0, 16.6666722, 4, 0.0031
3197, 35.0, 35, 617.0, 17.1006, 4, 0.0014
3198, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
3199, 35.0, 35, 603.0, 16.7642, 4, 0.0006
3200, 34.0, 35, 605.0, 16.6666722, 4, 0.0021
3201, 35.0, 35, 606.0, 16.7607, 4, 0.0021
3202, 34.0, 35, 618.0, 17.1111173, 4, 0.0008
3203, 35.0, 35, 613.0, 16.9893, 4, 0.0029
3204, 35.0, 35, 607.0, 16.772, 4, 0.0027
3205, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3206, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
3207, 34.0, 35, 610.0, 16.6666722, 4, 0.0041
3208, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
3209, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3210, 35.0, 35, 613.0, 16.9893, 4, 0.002
3211, 35.0, 35, 616.0, 17.1072, 4, 0.0024
3212, 35.0, 35, 614.0, 16.9829, 4, 0.0016
3213, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
3214, 35.0, 35, 609.0, 16.7736, 4, 0.0031
3215, 35.0, 35, 611.0, 16.9846, 4, 0.0006
3216, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3217, 35.0, 35, 609.0, 16.878, 4, 0.0021
3218, 33.0, 35, 617.0, 17.1111163, 4, 0.0006
3219, 33.0, 35, 609.0, 16.7777832, 4, 0.0031
3220, 35.0, 35, 616.0, 17.1072, 4, 0.0024
3221, 35.0, 35, 613.0, 17.0943, 4, 0.0027
3222, 33.0, 35, 602.0, 16.6666711, 4, 0.0012
3223, 35.0, 35, 605.0, 16.7667, 4, 0.0014
3224, 35.0, 35, 614.0, 16.9829, 4, 0.0024
3225, 35.0, 35, 612.0, 16.9957, 4, 0.0016
3226, 35.0, 35, 610.0, 16.8718, 4, 0.0025
3227, 33.0, 35, 614.0, 17.0000042, 4, 0.0012
3228, 35.0, 35, 609.0, 16.878, 4, 0.0012
3229, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3230, 35.0, 35, 618.0, 17.1084, 4, 0.0016
3231, 35.0, 35, 611.0, 16.9846, 4, 0.0023
3232, 35.0, 35, 615.0, 16.9906, 4, 0.0028
3233, 35.0, 35, 610.0, 16.9936, 4, 0.002
3234, 35.0, 35, 612.0, 16.9957, 4, 0.0016
3235, 35.0, 35, 612.0, 16.9957, 4, 0.0025
3236, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3237, 34.0, 35, 606.0, 16.7777832, 4, 0.0008
3238, 35.0, 35, 611.0, 16.7746, 4, 0.0037
3239, 34.0, 35, 611.0, 16.8888932, 4, 0.0012
3240, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3241, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3242, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
3243, 35.0, 35, 612.0, 16.9957, 4, 0.0016
3244, 35.0, 35, 615.0, 16.885, 4, 0.0037
3245, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
3246, 35.0, 35, 610.0, 16.8718, 4, 0.002
3247, 34.0, 35, 616.0, 17.0000053, 4, 0.0016
3248, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
3249, 35.0, 35, 607.0, 16.772, 4, 0.0027
3250, 35.0, 35, 616.0, 17.1072, 4, 0.0024
3251, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
3252, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
3253, 35.0, 35, 612.0, 16.8732, 4, 0.0025
3254, 35.0, 35, 608.0, 16.8842, 4, 0.0016
3255, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3256, 35.0, 35, 610.0, 16.8718, 4, 0.0025
3257, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3258, 34.0, 35, 618.0, 17.1111173, 4, 0.0008
3259, 35.0, 35, 614.0, 17.1054, 4, 0.0029
3260, 33.0, 35, 604.0, 16.6666712, 4, 0.0025
3261, 35.0, 35, 615.0, 17.0962, 4, 0.0014
3262, 34.0, 35, 603.0, 16.6666722, 4, 0.0012
3263, 35.0, 35, 607.0, 16.772, 4, 0.0021
3264, 35.0, 35, 611.0, 16.9846, 4, 0.0014
3265, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
3266, 33.0, 35, 607.0, 16.7777822, 4, 0.0019
3267, 35.0, 35, 609.0, 16.7736, 4, 0.0031
3268, 34.0, 35, 610.0, 16.8888942, 4, 0.0008
3269, 35.0, 35, 612.0, 16.8732, 4, 0.0033
3270, 33.0, 35, 606.0, 16.6666712, 4, 0.0037
3271, 35.0, 35, 615.0, 17.0962, 4, 0.0022
3272, 35.0, 35, 613.0, 16.9893, 4, 0.002
3273, 34.0, 35, 606.0, 16.6666712, 4, 0.0029
3274, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
3275, 35.0, 35, 615.0, 17.0962, 4, 0.0022
3276, 35.0, 35, 615.0, 17.0962, 4, 0.0006
3277, 35.0, 35, 617.0, 17.1006, 4, 0.0014
3278, 33.0, 35, 617.0, 17.1111163, 4, 0.0006
3279, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
3280, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
3281, 35.0, 35, 613.0, 16.9893, 4, 0.0012
3282, 35.0, 35, 606.0, 16.7607, 4, 0.0021
3283, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
3284, 34.0, 35, 618.0, 17.1111173, 4, 0.0008
3285, 35.0, 35, 610.0, 16.8718, 4, 0.0016
3286, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
3287, 35.0, 35, 610.0, 16.9936, 4, 0.002
3288, 35.0, 35, 613.0, 16.9893, 4, 0.002
3289, 34.0, 35, 611.0, 16.8888932, 4, 0.0012
3290, 35.0, 35, 610.0, 16.8718, 4, 0.0016
3291, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3292, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
3293, 35.0, 35, 615.0, 16.9906, 4, 0.0037
3294, 35.0, 35, 616.0, 17.1072, 4, 0.0024
3295, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3296, 35.0, 35, 612.0, 16.9957, 4, 0.0008
3297, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
3298, 35.0, 35, 615.0, 17.0962, 4, 0.0022
3299, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
3300, 35.0, 35, 614.0, 16.9829, 4, 0.0024
3301, 35.0, 35, 606.0, 16.7607, 4, 0.0017
3302, 35.0, 35, 611.0, 16.7746, 4, 0.0037
3303, 35.0, 35, 613.0, 16.9893, 4, 0.002
3304, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
3305, 35.0, 35, 609.0, 16.878, 4, 0.0021
3306, 35.0, 35, 606.0, 16.7607, 4, 0.0021
3307, 35.0, 35, 610.0, 16.9936, 4, 0.002
3308, 35.0, 35, 607.0, 16.772, 4, 0.0021
3309, 35.0, 35, 612.0, 16.9957, 4, 0.0025
3310, 35.0, 35, 614.0, 16.9829, 4, 0.0024
3311, 35.0, 35, 616.0, 16.984, 4, 0.0024
3312, 35.0, 35, 616.0, 17.1072, 4, 0.0008
3313, 35.0, 35, 612.0, 16.8732, 4, 0.0025
3314, 35.0, 35, 615.0, 16.9906, 4, 0.0028
3315, 35.0, 35, 606.0, 16.7607, 4, 0.0021
3316, 35.0, 35, 607.0, 16.772, 4, 0.0027
3317, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
3318, 35.0, 35, 612.0, 16.9957, 4, 0.0016
3319, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
3320, 35.0, 35, 613.0, 17.0943, 4, 0.0018
3321, 35.0, 35, 612.0, 16.9957, 4, 0.0025
3322, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3323, 35.0, 35, 616.0, 17.1072, 4, 0.0024
3324, 34.0, 35, 603.0, 16.6666722, 4, 0.0012
3325, 35.0, 35, 607.0, 16.772, 4, 0.0021
3326, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3327, 35.0, 35, 612.0, 17.1007, 4, 0.0025
3328, 35.0, 35, 617.0, 17.1006, 4, 0.0012
3329, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3330, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
3331, 35.0, 35, 613.0, 16.9893, 4, 0.002
3332, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
3333, 35.0, 35, 613.0, 16.9893, 4, 0.002
3334, 34.0, 35, 610.0, 16.8888942, 4, 0.0008
3335, 35.0, 35, 610.0, 16.7674, 4, 0.0033
3336, 34.0, 35, 605.0, 16.6666722, 4, 0.0021
3337, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
3338, 35.0, 35, 613.0, 16.9893, 4, 0.002
3339, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3340, 35.0, 35, 611.0, 16.8796, 4, 0.0029
3341, 33.0, 35, 613.0, 17.0000052, 4, 0.0006
3342, 35.0, 35, 619.0, 17.1016, 4, 0.002
3343, 35.0, 35, 606.0, 16.7607, 4, 0.0021
3344, 35.0, 35, 613.0, 16.9893, 4, 0.002
3345, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3346, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
3347, 34.0, 35, 614.0, 17.0000042, 4, 0.0008
3348, 35.0, 35, 606.0, 16.7607, 4, 0.0021
3349, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
3350, 35.0, 35, 613.0, 16.9893, 4, 0.0012
3351, 34.0, 35, 617.0, 17.0000043, 4, 0.002
3352, 35.0, 35, 607.0, 16.772, 4, 0.0027
3353, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3354, 35.0, 35, 610.0, 16.8718, 4, 0.0016
3355, 35.0, 35, 610.0, 16.9936, 4, 0.002
3356, 33.0, 35, 603.0, 16.6666722, 4, 0.0019
3357, 35.0, 35, 611.0, 16.9846, 4, 0.0014
3358, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
3359, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
3360, 33.0, 35, 601.0, 16.6666721, 4, 0.0006
3361, 35.0, 35, 615.0, 17.0962, 4, 0.0014
3362, 33.0, 35, 605.0, 16.7777822, 4, 0.0006
3363, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3364, 35.0, 35, 616.0, 17.1072, 4, 0.0008
3365, 35.0, 35, 610.0, 16.9936, 4, 0.002
3366, 35.0, 35, 614.0, 17.1054, 4, 0.0012
3367, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3368, 35.0, 35, 605.0, 16.7667, 4, 0.0014
3369, 34.0, 35, 603.0, 16.6666722, 4, 0.0012
3370, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
3371, 35.0, 35, 612.0, 16.9957, 4, 0.0016
3372, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
3373, 35.0, 35, 615.0, 17.0962, 4, 0.0022
3374, 35.0, 35, 610.0, 16.9936, 4, 0.0012
3375, 35.0, 35, 603.0, 16.7642, 4, 0.0006
3376, 35.0, 35, 614.0, 16.9829, 4, 0.0024
3377, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
3378, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
3379, 35.0, 35, 615.0, 17.0962, 4, 0.0022
3380, 35.0, 35, 615.0, 16.9906, 4, 0.002
3381, 35.0, 35, 616.0, 17.1072, 4, 0.0008
3382, 35.0, 35, 611.0, 16.9846, 4, 0.0023
3383, 35.0, 35, 606.0, 16.7607, 4, 0.0017
3384, 35.0, 35, 611.0, 16.9846, 4, 0.0023
3385, 35.0, 35, 614.0, 17.1054, 4, 0.0029
3386, 34.0, 35, 606.0, 16.6666712, 4, 0.0029
3387, 33.0, 35, 601.0, 16.6666721, 4, 0.0006
3388, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
3389, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3390, 35.0, 35, 606.0, 16.7607, 4, 0.0021
3391, 35.0, 35, 608.0, 16.7624, 4, 0.0025
3392, 35.0, 35, 615.0, 16.9906, 4, 0.002
3393, 35.0, 35, 616.0, 17.1072, 4, 0.0008
3394, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
3395, 35.0, 35, 613.0, 16.9893, 4, 0.002
3396, 32.0, 35, 600.0, 16.6666721, 4, 0.0
3397, 35.0, 35, 610.0, 16.9936, 4, 0.002
3398, 35.0, 35, 613.0, 17.0943, 4, 0.0018
3399, 35.0, 35, 614.0, 17.1054, 4, 0.0029
3400, 34.0, 35, 606.0, 16.7777832, 4, 0.0008
3401, 35.0, 35, 613.0, 16.9893, 4, 0.0022
3402, 35.0, 35, 614.0, 16.9829, 4, 0.0016
3403, 35.0, 35, 616.0, 17.1072, 4, 0.0008
3404, 35.0, 35, 607.0, 16.8758, 4, 0.0014
3405, 35.0, 35, 606.0, 16.7607, 4, 0.0021
3406, 35.0, 35, 609.0, 16.7736, 4, 0.0029
3407, 34.0, 35, 614.0, 17.0000042, 4, 0.0008
3408, 35.0, 35, 615.0, 16.9906, 4, 0.0028
3409, 35.0, 35, 611.0, 16.8796, 4, 0.002
3410, 35.0, 35, 607.0, 16.772, 4, 0.0021
3411, 33.0, 35, 614.0, 17.0000042, 4, 0.0012
3412, 35.0, 35, 610.0, 16.8718, 4, 0.0016
